Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Discount_offered,Weight_in_gms,Reached.on.Time_Y.N,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F,Mode_of_Shipment_Road,Mode_of_Shipment_Ship,proba_retraso,riesgo_entrega_tardia,estado_predicho
3,2,189,2,1,3,4617,0,False,True,False,False,False,False,0.30854128176942375,1,En riesgo
3,1,159,2,1,3,5691,0,False,False,False,True,False,False,0.30123261203228774,1,En riesgo
4,3,173,3,1,2,4351,0,False,False,True,False,False,False,0.3321699885984809,1,En riesgo
5,3,254,2,1,5,4764,1,False,False,False,True,False,False,0.39877984251717463,1,En riesgo
5,2,241,2,1,9,4965,0,False,False,False,False,False,False,0.3220303512519972,1,En riesgo
4,3,262,2,1,3,4064,1,True,False,False,False,False,False,0.4641252655104804,1,En riesgo
5,2,265,4,0,7,4883,0,False,True,False,False,False,False,0.3558601002502446,1,En riesgo
6,1,201,4,0,5,4592,1,False,False,False,True,False,False,0.29716020632551704,0,A tiempo
5,4,233,4,1,1,4255,1,False,False,True,False,False,False,0.38540706589800844,1,En riesgo
3,4,164,10,1,10,4134,0,False,False,False,True,False,False,0.24736119010634197,0,A tiempo
4,2,180,2,1,10,5666,1,False,False,False,False,False,False,0.30934894485254233,1,En riesgo
3,2,199,3,1,8,4164,1,True,False,False,False,False,True,0.32472729417365775,1,En riesgo
4,4,140,8,1,2,5481,0,False,True,False,False,False,True,0.36018688590923076,1,En riesgo
4,3,140,2,1,2,5042,0,False,False,False,True,False,True,0.3107605599690195,1,En riesgo
5,2,146,7,0,7,5204,0,False,False,True,False,False,True,0.2882974185101639,0,A tiempo
5,1,216,10,1,2,5672,0,False,False,False,True,False,True,0.3233083753122185,1,En riesgo
3,5,159,2,2,6,4295,0,False,False,False,False,False,True,0.32288331674283716,1,En riesgo
4,4,222,3,1,6,4199,1,True,False,False,False,False,True,0.3833492328169576,1,En riesgo
4,1,240,8,1,1,4638,0,False,True,False,False,False,True,0.35902653171568444,1,En riesgo
3,2,189,3,2,1,4997,1,False,False,False,True,False,True,0.44629490082380596,1,En riesgo
3,4,252,2,0,6,4630,1,False,False,True,False,False,True,0.3442415160965897,1,En riesgo
2,1,149,4,1,7,5434,0,False,False,False,True,False,True,0.259057888636147,0,A tiempo
5,4,199,5,1,6,5210,1,False,False,False,False,False,True,0.34748713305875867,1,En riesgo
4,3,244,3,0,7,4761,0,True,False,False,False,False,True,0.3542917656750996,1,En riesgo
7,3,272,4,1,2,1754,0,False,True,False,False,False,True,0.3765642657354727,1,En riesgo
5,5,269,5,0,6,1630,0,False,False,False,True,False,True,0.36480316959915915,1,En riesgo
4,1,263,5,0,1,1605,1,False,False,True,False,False,True,0.44921667899555134,1,En riesgo
6,4,284,4,0,9,1845,1,False,False,False,True,False,True,0.40251365314694,1,En riesgo
5,3,232,5,1,2,1057,1,False,False,False,False,False,True,0.44551288773962794,1,En riesgo
6,3,219,5,0,9,1483,1,True,False,False,False,False,True,0.3972771501787402,1,En riesgo
4,4,206,4,1,9,1074,1,False,True,False,False,False,True,0.5132936527119641,1,En riesgo
5,3,242,5,1,5,1820,0,False,False,False,True,False,True,0.34389792882932163,1,En riesgo
5,3,250,4,1,4,1111,1,False,False,True,False,False,True,0.40330880904623134,1,En riesgo
7,5,267,4,1,10,1067,0,False,False,False,True,False,True,0.3805712783766989,1,En riesgo
6,2,269,4,1,3,1665,0,False,False,False,False,False,True,0.32552266932729373,1,En riesgo
5,2,240,5,1,3,1079,0,True,False,False,False,False,True,0.3518642188268797,1,En riesgo
5,2,228,5,0,6,1726,1,False,True,False,False,False,True,0.30527875914065966,1,En riesgo
5,5,262,5,0,6,1887,1,False,False,False,True,False,True,0.3731560481093388,1,En riesgo
6,2,306,4,0,1,1815,1,False,False,True,False,False,True,0.4035262294611563,1,En riesgo
6,5,276,4,0,3,1136,0,False,False,False,True,False,True,0.4164963563751096,1,En riesgo
3,3,183,5,0,3,1504,0,False,False,False,False,False,True,0.5128609148842151,1,En riesgo
5,1,239,5,0,1,1239,0,True,False,False,False,False,True,0.3911140345956152,1,En riesgo
7,1,285,4,0,2,1516,0,False,True,False,False,False,True,0.40450243817061166,1,En riesgo
5,1,229,6,0,9,1883,1,False,False,False,True,False,True,0.3730878009602119,1,En riesgo
7,4,308,5,1,7,1563,1,False,False,True,False,False,True,0.4418225348497816,1,En riesgo
6,1,293,4,0,10,1534,1,False,False,False,True,False,True,0.35916250003825484,1,En riesgo
6,1,247,4,0,4,1623,1,False,False,False,False,False,True,0.3487120129181738,1,En riesgo
6,2,260,5,0,9,1667,1,True,False,False,False,False,True,0.34379809977967946,1,En riesgo
7,3,308,4,1,6,1113,0,False,True,False,False,False,True,0.32178537834434207,1,En riesgo
5,2,274,6,1,2,1748,1,False,False,False,True,False,True,0.38165505962999563,1,En riesgo
5,2,236,6,0,6,1552,0,False,False,True,False,False,True,0.300875189138135,1,En riesgo
7,4,291,4,1,1,1817,1,False,False,False,True,False,True,0.4771779827060287,1,En riesgo
4,5,247,5,0,9,1499,0,False,False,False,False,False,True,0.3419343149280163,1,En riesgo
5,4,217,5,2,3,1007,1,True,False,False,False,False,True,0.5556411205024993,1,En riesgo
6,2,246,4,0,4,1555,0,False,True,False,False,False,True,0.32720494286398605,1,En riesgo
6,3,301,4,0,2,1083,0,False,False,False,True,False,True,0.45566430085629933,1,En riesgo
5,4,259,5,0,4,1991,1,False,False,True,False,False,True,0.46903096938907096,1,En riesgo
4,2,275,5,0,6,1438,0,False,False,False,True,False,True,0.3223138847416578,1,En riesgo
6,2,309,4,1,8,1289,1,False,False,False,False,False,True,0.33833239498140855,1,En riesgo
5,2,232,6,1,3,1540,0,True,False,False,False,False,True,0.31336485218029986,1,En riesgo
6,1,244,4,0,7,1007,0,False,True,False,False,False,True,0.31182756783225857,1,En riesgo
4,4,267,5,1,9,1716,1,False,False,False,True,False,True,0.41683344571947456,1,En riesgo
6,1,254,4,0,2,1071,0,False,False,True,False,False,True,0.42441277182821624,1,En riesgo
5,2,270,4,1,8,1631,1,False,False,False,True,False,True,0.3436918635144211,1,En riesgo
6,2,301,4,1,10,1747,1,False,False,False,False,False,True,0.3557429873363256,1,En riesgo
4,5,221,5,0,5,1608,1,True,False,False,False,False,True,0.3448427595845495,1,En riesgo
5,3,243,5,0,9,1312,1,False,True,False,False,False,True,0.35900615789418494,1,En riesgo
6,4,264,4,0,1,1711,1,False,False,False,True,False,True,0.4236823068080745,1,En riesgo
4,3,228,5,0,9,1044,0,False,False,True,False,False,True,0.35374645174126046,1,En riesgo
5,1,262,5,0,5,1916,1,False,False,False,True,False,True,0.33330160730500147,1,En riesgo
4,2,270,5,1,9,1167,0,False,False,False,False,False,True,0.3470392144918748,1,En riesgo
3,1,131,4,0,1,1628,0,True,False,False,False,False,True,0.5262884585895546,1,En riesgo
7,1,257,4,0,1,1405,1,False,True,False,False,False,True,0.4421175821418608,1,En riesgo
4,1,245,5,1,1,1472,0,False,False,False,True,False,True,0.45230474143315436,1,En riesgo
5,5,272,5,1,5,1868,1,False,False,True,False,False,True,0.37003421770391026,1,En riesgo
6,1,284,4,0,7,1153,0,False,False,False,True,False,True,0.3640835866548129,1,En riesgo
7,5,285,4,0,6,1591,1,False,False,False,False,False,True,0.4151609974081867,1,En riesgo
6,3,250,4,0,9,1618,0,True,False,False,False,False,True,0.3369789578109363,1,En riesgo
7,3,272,4,1,7,1067,1,False,True,False,False,False,True,0.38122985402992127,1,En riesgo
4,3,254,5,0,3,1248,0,False,False,False,True,False,True,0.3936553132114542,1,En riesgo
5,4,217,5,0,5,1360,1,False,False,True,False,False,True,0.38455737359946796,1,En riesgo
7,5,253,4,0,10,1166,1,False,False,False,True,False,True,0.3956687021706913,1,En riesgo
5,1,276,5,0,6,1793,0,False,False,False,False,False,True,0.337084331752309,1,En riesgo
4,1,241,5,0,4,1145,0,True,False,False,False,False,True,0.32228750567657305,1,En riesgo
6,2,259,5,1,1,1357,0,False,True,False,False,False,True,0.3449331795495131,1,En riesgo
6,4,272,4,1,10,1171,1,False,False,False,True,False,True,0.38073237121796566,1,En riesgo
6,1,280,4,1,6,1735,1,False,False,True,False,False,True,0.32389834977495296,1,En riesgo
5,3,257,5,0,7,1090,0,False,False,False,True,False,True,0.37162800867188006,1,En riesgo
6,3,282,4,0,9,1417,1,False,False,False,False,False,True,0.33969715191194333,1,En riesgo
6,4,268,4,1,9,1354,1,True,False,False,False,False,True,0.3533288479226551,1,En riesgo
5,3,238,5,2,10,1841,1,False,True,False,False,False,True,0.4281147377894998,1,En riesgo
7,4,310,4,0,6,1003,1,False,False,False,True,False,True,0.4904058274919848,1,En riesgo
4,1,187,2,0,5,5691,0,False,False,True,False,False,True,0.2978002940376618,0,A tiempo
3,3,167,4,1,1,5301,0,False,False,False,True,False,True,0.30239941859474134,1,En riesgo
4,3,197,4,1,9,4429,0,False,False,False,False,False,True,0.3088556524071729,1,En riesgo
6,1,214,2,0,5,4708,0,True,False,False,False,False,True,0.3220803729756736,1,En riesgo
4,2,174,2,0,8,4295,0,False,True,False,False,False,True,0.28987344701474105,0,A tiempo
4,5,239,3,1,1,5482,1,False,False,False,True,False,True,0.3886084112903896,1,En riesgo
5,1,249,3,0,8,5940,0,False,False,True,False,False,True,0.35417064501558143,1,En riesgo
5,3,141,3,0,2,4124,1,False,False,False,True,False,True,0.4962475885750171,1,En riesgo
5,2,179,3,1,5,4325,1,False,False,False,False,False,True,0.3356437508104346,1,En riesgo
3,1,253,3,2,8,5030,1,True,False,False,False,False,True,0.39151058984414044,1,En riesgo
2,3,219,4,0,9,4086,0,False,True,False,False,False,True,0.3252377661149785,1,En riesgo
4,1,249,6,1,2,5720,1,False,False,False,True,False,True,0.4155122183792198,1,En riesgo
3,3,196,3,0,9,4431,0,False,False,True,False,True,False,0.3471981304492875,1,En riesgo
6,5,244,3,0,9,5634,0,False,False,False,True,True,False,0.3328293632049269,1,En riesgo
4,2,144,3,0,2,4264,0,False,False,False,False,True,False,0.32506125746846926,1,En riesgo
4,3,240,3,1,6,4964,0,True,False,False,False,True,False,0.363561535373847,1,En riesgo
5,4,222,3,0,1,4834,1,False,True,False,False,True,False,0.4430326013747052,1,En riesgo
4,4,246,3,1,5,5029,1,False,False,False,True,True,False,0.33126622432175606,1,En riesgo
6,1,188,5,0,4,4887,0,False,False,True,False,True,False,0.2640500738026638,0,A tiempo
3,3,153,3,0,3,4829,0,False,False,False,True,True,False,0.3250126386274152,1,En riesgo
3,1,151,2,0,7,4437,0,False,False,False,False,True,False,0.3042379483795777,1,En riesgo
4,1,237,3,1,8,5668,1,True,False,False,False,True,False,0.35640891460111007,1,En riesgo
3,1,194,3,1,4,5383,1,False,True,False,False,True,False,0.32212249793541703,1,En riesgo
3,5,241,3,0,5,4861,1,False,False,False,True,True,False,0.35506774921003365,1,En riesgo
4,2,209,2,1,3,5607,0,False,False,True,False,True,False,0.30295669916182155,1,En riesgo
3,1,160,2,0,10,5642,1,False,False,False,True,True,False,0.36807837490062356,1,En riesgo
4,4,251,2,0,2,4800,0,False,False,False,False,True,False,0.3571831756642987,1,En riesgo
5,3,193,4,1,3,5026,0,True,False,False,False,True,False,0.30919350295580356,1,En riesgo
4,4,169,3,1,5,5743,0,False,True,False,False,True,False,0.31926203685765686,1,En riesgo
3,5,234,2,1,1,4455,1,False,False,False,True,True,False,0.3925865006078061,1,En riesgo
4,5,192,2,2,4,4518,0,False,False,True,False,True,False,0.32087269679535896,1,En riesgo
2,5,160,4,0,7,5754,0,False,False,False,True,True,False,0.2882965714222547,0,A tiempo
5,3,201,2,0,1,4548,1,False,False,False,False,True,False,0.4506482156665226,1,En riesgo
4,1,260,3,0,9,4239,0,True,False,False,False,True,False,0.2912091891473904,0,A tiempo
3,3,244,4,1,10,5181,0,False,True,False,False,False,False,0.3284739965624625,1,En riesgo
3,2,219,6,0,9,5263,1,False,False,False,True,False,False,0.39440385069981426,1,En riesgo
4,2,219,4,2,2,4422,1,False,False,True,False,False,False,0.3968311878508876,1,En riesgo
3,5,175,3,2,6,5150,0,False,False,False,True,False,False,0.3937645794124508,1,En riesgo
4,2,196,3,1,2,4474,0,False,False,False,False,False,False,0.3161126020631669,1,En riesgo
3,5,230,3,2,4,5189,1,True,False,False,False,False,False,0.38194587640838734,1,En riesgo
4,3,262,4,2,2,4783,1,False,True,False,False,False,False,0.40252678627906535,1,En riesgo
5,4,228,4,2,7,5913,0,False,False,False,True,False,False,0.38239639670634396,1,En riesgo
3,2,138,2,1,8,5714,0,False,False,True,False,False,False,0.3145213006102328,1,En riesgo
4,1,240,3,0,4,4787,0,False,False,False,True,False,False,0.3310751742283212,1,En riesgo
3,1,104,4,0,9,5211,1,False,False,False,False,False,False,0.38894392926630617,1,En riesgo
3,2,261,2,1,10,4035,0,True,False,False,False,False,False,0.35010768616653315,1,En riesgo
4,3,181,3,0,4,4399,1,False,True,False,False,False,False,0.38905118754999823,1,En riesgo
5,2,152,3,1,4,4699,1,False,False,False,True,False,False,0.3538147650340557,1,En riesgo
2,2,215,5,1,3,5185,1,False,False,True,False,False,False,0.3934459047676838,1,En riesgo
5,4,266,6,1,7,4486,0,False,False,False,True,False,False,0.3106672615480106,1,En riesgo
4,5,265,2,1,9,5135,1,False,False,False,False,False,False,0.35184967541555784,1,En riesgo
5,5,142,4,1,8,5372,0,True,False,False,False,False,False,0.3109414751045018,1,En riesgo
5,3,169,2,0,1,4500,1,False,True,False,False,False,False,0.41319708232194263,1,En riesgo
3,5,257,3,1,4,5196,1,False,False,False,True,False,False,0.36629274796191025,1,En riesgo
3,2,142,3,0,9,4234,0,False,False,True,False,False,False,0.30083056392813967,1,En riesgo
2,4,233,4,1,4,5408,0,False,False,False,True,False,False,0.2561639619838844,0,A tiempo
4,2,136,4,1,9,5038,0,False,False,False,False,False,True,0.26804085579570996,0,A tiempo
2,2,173,3,0,10,4736,0,True,False,False,False,False,True,0.3005900096114739,1,En riesgo
3,4,221,3,0,10,4927,1,False,True,False,False,False,True,0.3606457299204326,1,En riesgo
5,3,204,3,0,10,5610,1,False,False,False,True,False,True,0.398722005999928,1,En riesgo
4,5,149,2,0,2,5724,1,False,False,True,False,False,True,0.356943065807565,1,En riesgo
2,1,166,3,1,7,5990,1,False,False,False,True,False,True,0.49146818881695487,1,En riesgo
5,4,265,2,0,2,5164,1,False,False,False,False,False,True,0.4348013301476399,1,En riesgo
3,1,140,2,0,8,5253,1,True,False,False,False,False,True,0.35468600695330177,1,En riesgo
4,3,234,3,1,9,4868,1,False,True,False,False,False,True,0.3873910503470799,1,En riesgo
3,5,139,2,0,6,5181,0,False,False,False,True,False,True,0.31519981871509506,1,En riesgo
3,4,232,2,0,8,5629,1,False,False,True,False,False,True,0.3376355370024072,1,En riesgo
3,5,187,4,1,4,5640,0,False,False,False,True,False,True,0.2938628194975617,0,A tiempo
3,4,197,6,1,3,4890,1,False,False,False,False,False,True,0.35984969015948126,1,En riesgo
3,4,273,2,1,5,5223,0,True,False,False,False,False,True,0.3465159141663323,1,En riesgo
3,2,201,3,1,7,4890,0,False,True,False,False,False,True,0.3383463909783797,1,En riesgo
2,2,201,3,2,2,4865,1,False,False,False,True,False,True,0.4614032193382208,1,En riesgo
4,3,227,3,1,10,5782,1,False,False,True,False,False,True,0.4252520781362666,1,En riesgo
3,5,171,2,1,1,4783,1,False,False,False,True,False,True,0.3622577699885228,1,En riesgo
3,5,192,2,0,7,5069,1,False,False,False,False,False,True,0.3337337043003544,1,En riesgo
3,1,226,3,2,2,4831,1,True,False,False,False,False,True,0.4081306864468409,1,En riesgo
3,4,252,2,1,6,4040,1,False,True,False,False,False,True,0.555207629903926,1,En riesgo
4,5,177,3,1,7,4243,1,False,False,False,True,False,True,0.3975584091441432,1,En riesgo
3,5,211,3,1,5,4058,1,False,False,True,False,False,True,0.49700338015729556,1,En riesgo
6,3,170,4,0,1,4912,0,False,False,False,True,False,True,0.31452931717557425,1,En riesgo
2,3,118,4,1,7,5510,0,False,False,False,False,False,True,0.2680064660660272,0,A tiempo
4,4,146,3,0,3,5225,1,True,False,False,False,False,True,0.3501343274473372,1,En riesgo
3,5,150,3,2,6,4565,0,False,True,False,False,False,True,0.3254495554181438,1,En riesgo
5,5,243,3,1,3,5700,1,False,False,False,True,False,True,0.39155445232207925,1,En riesgo
4,4,135,3,1,6,4335,1,False,False,True,False,False,True,0.3840551933094814,1,En riesgo
4,5,209,3,0,6,5899,1,False,False,False,True,False,True,0.33505140435789693,1,En riesgo
4,5,217,3,1,2,5461,1,False,False,False,False,False,True,0.3659046377594441,1,En riesgo
2,2,287,4,1,10,5972,0,True,False,False,False,False,True,0.27268935073123884,0,A tiempo
2,3,239,6,1,4,4022,0,False,True,False,False,False,True,0.40663236815046416,1,En riesgo
5,2,189,2,1,2,4636,1,False,False,False,True,False,True,0.3473121235899574,1,En riesgo
4,2,139,3,1,10,4648,0,False,False,True,False,False,True,0.3042423768429811,1,En riesgo
4,2,255,3,0,8,5865,0,False,False,False,True,False,True,0.3353732731236513,1,En riesgo
5,1,132,4,1,4,5461,0,False,False,False,False,False,True,0.27201936915664787,0,A tiempo
4,1,136,3,1,4,5060,1,True,False,False,False,False,True,0.37076599061615484,1,En riesgo
5,3,143,3,0,6,4761,1,False,True,False,False,False,True,0.4091941479833278,1,En riesgo
3,4,201,2,0,8,4394,0,False,False,False,True,False,True,0.3395529299035844,1,En riesgo
6,5,278,5,1,2,4361,1,False,False,True,False,False,True,0.3992721968202834,1,En riesgo
4,3,213,3,1,4,4367,0,False,False,False,True,False,True,0.3651059082430438,1,En riesgo
2,1,202,2,1,5,4456,0,False,False,False,False,False,True,0.3253943353089213,1,En riesgo
4,5,240,2,1,6,5045,1,True,False,False,False,False,True,0.3436534271590484,1,En riesgo
5,4,223,3,0,7,4671,1,False,True,False,False,False,True,0.4416413927334962,1,En riesgo
4,4,193,3,0,2,5975,1,False,False,False,True,False,True,0.30643902849592947,1,En riesgo
3,1,224,3,0,8,4908,0,False,False,True,False,False,True,0.3281346729959639,1,En riesgo
3,1,202,3,1,7,5818,0,False,False,False,True,False,True,0.3176411473731493,1,En riesgo
4,5,236,4,1,1,4082,0,False,False,False,False,False,True,0.3050998526413095,1,En riesgo
3,3,216,4,0,9,5107,1,True,False,False,False,False,True,0.37766760846770503,1,En riesgo
3,1,229,3,1,7,5324,1,False,True,False,False,False,True,0.347103591725567,1,En riesgo
4,5,275,3,1,1,5394,1,False,False,False,True,False,True,0.45886036307423084,1,En riesgo
3,3,250,2,1,8,5067,0,False,False,True,False,False,True,0.3556065848392145,1,En riesgo
4,3,196,3,0,10,4433,1,False,False,False,True,False,True,0.38487933295777416,1,En riesgo
2,2,220,3,0,1,5289,0,False,False,False,False,False,True,0.3151649502480876,1,En riesgo
4,4,152,3,0,8,4430,0,True,False,False,False,False,True,0.36414446309469556,1,En riesgo
3,2,186,2,0,7,5522,0,False,True,False,False,False,True,0.301262472122776,1,En riesgo
3,1,189,3,0,3,5866,1,False,False,False,True,False,True,0.3711174838554542,1,En riesgo
3,1,222,3,0,1,5362,1,False,False,True,False,False,True,0.41373012806993253,1,En riesgo
4,1,139,3,0,7,5317,0,False,False,False,True,False,True,0.35163199714055177,1,En riesgo
5,1,169,4,0,6,4253,1,False,False,False,False,False,True,0.3053078036340204,1,En riesgo
4,3,137,3,1,9,5016,0,True,False,False,False,False,True,0.3510026184494526,1,En riesgo
3,1,212,6,0,5,5339,0,False,True,False,False,False,True,0.29698753181973675,0,A tiempo
3,5,230,4,0,5,4450,1,False,False,False,True,False,True,0.3565594030470639,1,En riesgo
3,2,262,2,0,7,5141,1,False,False,True,False,False,True,0.37569669649668547,1,En riesgo
4,4,166,2,0,8,5192,0,False,False,False,True,False,True,0.3116647179753127,1,En riesgo
6,2,99,3,0,8,5872,0,False,False,False,False,False,True,0.30721812650516866,1,En riesgo
4,2,263,3,0,7,5395,1,True,False,False,False,False,True,0.34826738569873456,1,En riesgo
5,4,223,3,0,8,4310,1,False,True,False,False,False,True,0.47195652527307425,1,En riesgo
3,1,220,2,0,7,5653,0,False,False,False,True,False,True,0.3179902636374847,1,En riesgo
3,3,242,3,1,8,5915,1,False,False,True,False,False,True,0.38588985735207076,1,En riesgo
3,4,163,3,2,6,5912,0,False,False,False,True,False,True,0.3397498888753255,1,En riesgo
3,4,273,2,1,2,4219,1,False,False,False,False,False,True,0.40290013529412927,1,En riesgo
5,5,261,5,1,9,5385,0,True,False,False,False,False,True,0.32766403019444085,1,En riesgo
5,1,179,2,0,8,5198,1,False,True,False,False,False,True,0.26539127866806295,0,A tiempo
5,2,182,3,0,10,4128,1,False,False,False,True,False,True,0.4561047264882282,1,En riesgo
3,4,202,2,1,6,5030,0,False,False,True,False,False,True,0.3274763539519377,1,En riesgo
5,2,154,4,0,8,4820,0,False,False,False,True,False,True,0.304555099235958,1,En riesgo
4,4,224,2,0,8,5754,1,False,False,False,False,False,True,0.375052707918593,1,En riesgo
3,2,139,3,1,4,5531,0,True,False,False,False,False,True,0.28408551165713064,0,A tiempo
3,5,256,2,1,6,5375,0,False,True,False,False,False,True,0.33813871285860203,1,En riesgo
3,2,251,4,2,7,4038,0,False,False,False,True,False,True,0.4180920451676159,1,En riesgo
4,5,254,3,1,10,4148,0,False,False,True,False,False,True,0.36443662653216985,1,En riesgo
5,1,181,3,0,6,5423,0,False,False,False,True,False,True,0.2985298318182541,0,A tiempo
4,4,254,3,0,7,5637,0,False,False,False,False,False,True,0.32597655082181004,1,En riesgo
3,3,239,3,1,7,4942,0,True,False,False,False,False,True,0.3540950738579511,1,En riesgo
3,3,167,2,0,6,5101,0,False,True,False,False,False,True,0.32026764212389147,1,En riesgo
4,2,192,2,0,9,4140,0,False,False,False,True,False,True,0.3070186021448665,1,En riesgo
3,2,163,2,0,5,5021,0,False,False,True,False,False,True,0.3054431466673745,1,En riesgo
3,1,213,2,0,6,4747,0,False,False,False,True,False,True,0.296444776401548,0,A tiempo
3,3,230,3,0,4,4018,1,False,False,False,False,False,True,0.5151877503719073,1,En riesgo
3,3,264,3,0,3,4970,0,True,False,False,False,False,True,0.37206186698195504,1,En riesgo
5,1,182,2,0,6,4121,1,False,True,False,False,False,True,0.43451106732675876,1,En riesgo
5,1,223,3,1,4,4905,1,False,False,False,True,True,False,0.3880473453893466,1,En riesgo
4,1,261,2,1,9,4158,0,False,False,True,False,True,False,0.2657417763065999,0,A tiempo
4,2,248,2,0,10,5783,0,False,False,False,True,True,False,0.34063862823597624,1,En riesgo
4,5,169,4,0,5,5347,0,False,False,False,False,True,False,0.2990203604927602,0,A tiempo
3,4,188,6,1,6,4031,1,True,False,False,False,True,False,0.563533721661885,1,En riesgo
3,4,142,4,1,5,4429,0,False,True,False,False,True,False,0.2864094864243502,0,A tiempo
4,1,208,2,0,5,5707,1,False,False,False,True,True,False,0.31126045950813375,1,En riesgo
4,5,239,2,1,1,4247,0,False,False,True,False,True,False,0.3436029656913712,1,En riesgo
5,5,218,5,0,5,4303,1,False,False,False,True,True,False,0.4048815931466646,1,En riesgo
4,1,137,3,1,3,4962,1,False,False,False,False,True,False,0.3689996203812824,1,En riesgo
4,4,97,6,0,4,5801,0,True,False,False,False,True,False,0.2836354047157207,0,A tiempo
3,1,242,10,2,9,5151,1,False,True,False,False,True,False,0.4705285952041142,1,En riesgo
4,3,153,7,1,4,4499,1,False,False,False,True,True,False,0.3312644466982466,1,En riesgo
3,3,188,5,0,6,5713,0,False,False,True,False,True,False,0.32826059887372433,1,En riesgo
4,1,272,2,0,8,5328,1,False,False,False,True,True,False,0.34550345129095467,1,En riesgo
2,2,165,3,1,10,4080,1,False,False,False,False,True,False,0.4763506258440654,1,En riesgo
4,4,218,2,1,3,5692,1,True,False,False,False,True,False,0.3354454569668402,1,En riesgo
4,3,153,4,0,4,5161,0,False,True,False,False,True,False,0.30797518003374114,1,En riesgo
6,1,250,2,1,4,4016,0,False,False,False,True,True,False,0.525899956626159,1,En riesgo
4,1,204,8,0,7,5359,0,False,False,True,False,True,False,0.27989259588586196,0,A tiempo
4,1,154,10,2,10,5674,1,False,False,False,True,True,False,0.4808269247943936,1,En riesgo
4,2,233,7,1,5,5361,0,False,False,False,False,True,False,0.34605682457089143,1,En riesgo
4,3,225,8,0,8,4718,1,True,False,False,False,False,False,0.3588928839655694,1,En riesgo
4,4,269,10,2,3,4488,0,False,True,False,False,False,False,0.2834065163830613,0,A tiempo
4,5,173,4,0,7,4978,1,False,False,False,True,False,False,0.34002536165210306,1,En riesgo
4,1,145,3,0,8,5127,0,False,False,True,False,False,False,0.3148225779831704,1,En riesgo
4,4,242,2,1,6,5866,0,False,False,False,True,False,False,0.2879843544127454,0,A tiempo
3,5,255,7,1,8,4091,1,False,False,False,False,False,False,0.49773330385208064,1,En riesgo
4,1,254,7,0,5,4104,1,True,False,False,False,False,False,0.5067498819873827,1,En riesgo
4,3,150,3,2,2,4383,0,False,True,False,False,False,False,0.3060641498821962,1,En riesgo
4,2,201,8,1,6,5128,0,False,False,False,True,False,False,0.2805264873556531,0,A tiempo
5,2,262,5,0,5,1751,0,False,False,True,False,False,False,0.3445021545248549,1,En riesgo
6,4,306,4,0,8,1465,0,False,False,False,True,False,False,0.373476723198849,1,En riesgo
6,5,276,4,0,9,1319,0,False,False,False,False,False,False,0.36601134356909815,1,En riesgo
3,2,183,5,0,3,1336,1,True,False,False,False,False,False,0.6155142147105032,1,En riesgo
5,1,239,5,0,7,1859,1,False,True,False,False,False,False,0.32426134057592537,1,En riesgo
7,3,285,4,0,10,1935,1,False,False,False,True,False,False,0.4548962096940585,1,En riesgo
5,5,229,6,0,6,1857,0,False,False,True,False,False,False,0.3215097144955002,1,En riesgo
7,5,308,5,1,6,1154,0,False,False,False,True,False,False,0.33461407416562833,1,En riesgo
6,2,293,4,0,7,1477,0,False,False,False,False,False,False,0.3181652414268091,1,En riesgo
6,4,247,4,0,7,1831,0,True,False,False,False,False,False,0.39001164044591013,1,En riesgo
6,1,260,5,0,3,1434,0,False,True,False,False,False,False,0.38268560618123365,1,En riesgo
7,1,308,4,1,5,1705,0,False,False,False,True,False,False,0.31890054927897166,1,En riesgo
5,3,274,6,1,7,1293,0,False,False,True,False,False,False,0.38705475528459027,1,En riesgo
5,1,236,6,0,4,1123,1,False,False,False,True,False,True,0.32554880182208457,1,En riesgo
7,1,291,4,1,1,1796,0,False,False,False,False,False,True,0.3573574431990129,1,En riesgo
5,4,223,3,1,7,5738,0,True,False,False,False,False,True,0.41620928483340064,1,En riesgo
4,4,261,2,1,8,5006,1,False,True,False,False,False,True,0.3624258604639068,1,En riesgo
4,1,248,2,0,6,5621,0,False,False,False,True,False,True,0.3198672174629492,1,En riesgo
4,5,169,4,0,6,4213,0,False,False,True,False,False,True,0.31869128175536443,1,En riesgo
3,2,188,6,1,1,4856,0,False,False,False,True,False,True,0.34672079023125874,1,En riesgo
3,1,142,4,1,7,4780,0,False,False,False,False,False,True,0.2679915268581397,0,A tiempo
4,1,208,2,0,6,5266,0,True,False,False,False,False,True,0.2798509750948627,0,A tiempo
4,3,239,2,1,7,5384,0,False,True,False,False,False,True,0.3581329073692702,1,En riesgo
5,3,218,5,0,9,4435,1,False,False,False,True,False,True,0.38847718785776464,1,En riesgo
4,5,137,3,1,1,4861,0,False,False,True,False,False,True,0.3235689014470995,1,En riesgo
4,3,97,6,0,4,4375,0,False,False,False,True,False,True,0.2624858919225089,0,A tiempo
3,4,242,10,2,5,4127,0,False,False,False,False,False,True,0.29919603354656915,0,A tiempo
4,1,153,7,1,4,5761,1,True,False,False,False,False,True,0.44995754336286065,1,En riesgo
3,4,188,5,0,3,4835,1,False,True,False,False,False,True,0.36586268879480416,1,En riesgo
